rate,scheduler,count,completed,success_rate,makespan_s,arrival_end_s,drain_tail_s,input_tokens,output_tokens,input_tokens_per_s,output_tokens_per_s,total_tokens_per_s,avg_wait_s,avg_run_time_s,avg_service_s,p99_service_s,max_service_s,avg_completion_s,p99_completion_s,max_completion_s,p95_max_gap_s,scheduler_overhead_s,scheduler_overhead_pct,ready_queue_avg,ready_queue_peak,device_busy_pct
0.03,fcfs,350,350,1.0,11938.265708561989,11930.250888880342,8.01481968164444,6902115,807154,578.1505595950912,67.61065800546879,645.7612176005599,3.1017188683684385,38.52299659900101,28.740000621673783,149.93314618069678,224.95440501905975,31.841719490042223,193.29615380522785,262.55950839817524,0.6224751061294229,3397.7311910735443,28.460844095945447,0.0037980669528112,9,22.587952285197453
0.03,sjf,350,350,1.0,11937.733141670937,11930.187422228975,7.545719441957772,6799611,775963,569.5897972676789,65.00086664622725,634.5906639139063,0.1925079135463706,36.548776629931695,27.49047630682321,128.54151394901794,182.48383622989056,27.682984220369587,128.65419462022368,182.49534340947864,0.6948511317372325,3451.711810185574,28.914298629584167,0.0036350097637699,13,21.431324806253084
0.03,rhsail,350,350,1.0,11967.107343313284,11930.273081572726,36.83426174055785,6799073,748723,568.1467379666345,62.56507763493531,630.7118156015698,0.2490620820277503,35.71331112713952,26.483901835006797,98.72360834230666,161.24267348088324,26.732963917034542,98.81178936875423,161.3900330569595,0.798184916051105,3622.928701669909,30.274055356361863,0.0033543132278781,8,20.890025527318624
0.12,fcfs,350,350,1.0,3047.762469569221,2982.598296112381,65.16417345684022,6872739,774908,2255.0113628019744,254.25472218953055,2509.266084991505,49.128664201303785,36.69113241618499,32.27555513092716,106.86499449628404,192.9256099918857,81.40421933223094,193.1750687276106,247.4576987111941,13.190871758526198,65.01674488652498,2.133261549602145,2.2322608695652173,22,84.27097894856522
0.12,sjf,350,350,1.0,3060.774573836476,2982.6013948554173,78.1731789810583,6820136,766773,2228.2385832326804,250.5159989743712,2478.754582207052,11.520659387321876,36.24289933560682,52.74646317644843,678.7696126033737,1332.1708876173943,64.2671225637703,925.062203301822,1510.6780342385173,67.37345599420371,65.18412261363119,2.1296610070805464,1.8694736842105264,38,82.88761201751996
0.12,rhsail,350,350,1.0,3096.1470028655604,2982.906412035227,113.24059083033352,6784592,762088,2191.301638365586,246.1407676362488,2437.4424060018346,14.544058892894537,36.17408541825733,52.05720711056409,186.38098330677485,221.4918478867039,66.60126600345863,367.7780421641189,768.8108589379117,61.024864640552565,171.93922385387123,5.553328821103689,1.8367427611424052,22,81.78506953753852
0.15,fcfs,350,350,1.0,2854.8694640398026,2386.1463672388345,468.7230968009681,6831972,780996,2393.09435547094,273.5662732876221,2666.6606287585623,241.43060191416848,37.04945400346337,33.55416967518627,144.23355351162138,220.9195108320564,274.98477158935475,534.7388817877695,608.8423340981826,13.068733012303715,29.28958313819021,1.025951746905576,27.772605988734064,63,90.84344531019433
0.15,sjf,350,350,1.0,2823.0397341428325,2386.12994686421,436.9097872786224,6720550,763293,2380.607654479429,270.37982879534667,2650.987483274776,52.73181510681819,36.21133988627632,66.9703528558117,902.5438056022108,2351.0140651185066,119.70216796262989,1633.845824313238,2521.773306230083,82.2266667748336,31.514717708341777,1.11633985619089,18.659057652911912,45,89.78951877235936
0.15,rhsail,350,350,1.0,2946.571682434529,2386.695307915099,559.8763745194301,6916989,794705,2347.4701264640594,269.70496076423143,2617.1750872282905,204.56070871431115,37.7405569138644,74.24108833309263,217.07714002019725,287.44126825220883,278.8017970474038,790.2812885707614,1475.4404563438147,66.50615278012121,167.89432722888887,5.697954956594523,7.75119080975063,30,89.6580592191043
