timestamp,gpu_index,memory_total_mb,memory_used_mb,utilization_gpu_pct,power_w,scheduler,elapsed_minutes
1783976192.2777643,6,40960,31761,91,253.89,sjf,112.80462940533955
1783976192.2777643,7,40960,31789,88,277.42,sjf,112.80462940533955
1783976197.4123104,3,40960,33007,88,250.2,sjf,112.8902051726977
1783976197.4123104,4,40960,31807,90,273.21,sjf,112.8902051726977
1783976197.4123104,5,40960,31367,90,280.97,sjf,112.8902051726977
1783976197.4123104,6,40960,31761,86,239.12,sjf,112.8902051726977
1783976197.4123104,7,40960,31789,82,258.53,sjf,112.8902051726977
1783976202.5446737,3,40960,33007,28,237.12,sjf,112.97574456135432
1783976202.5446737,4,40960,31807,84,252.62,sjf,112.97574456135432
1783976202.5446737,5,40960,31367,85,263.78,sjf,112.97574456135432
1783976202.5446737,6,40960,31761,100,398.04,sjf,112.97574456135432
1783976202.5446737,7,40960,31789,82,101.74,sjf,112.97574456135432
1783976207.726494,3,40960,33007,85,83.42,sjf,113.06210823456446
1783976207.726494,4,40960,31807,88,96.49,sjf,113.06210823456446
1783976207.726494,5,40960,31367,90,278.84,sjf,113.06210823456446
1783976207.726494,6,40960,31761,89,252.03,sjf,113.06210823456446
1783976207.726494,7,40960,31789,83,256.4,sjf,113.06210823456446
1783976212.8521633,3,40960,33007,90,249.55,sjf,113.14753605524699
1783976212.8521633,4,40960,31807,88,265.41,sjf,113.14753605524699
1783976212.8521633,5,40960,31367,91,283.3,sjf,113.14753605524699
1783976212.8521633,6,40960,31761,90,252.05,sjf,113.14753605524699
1783976212.8521633,7,40960,31789,83,260.61,sjf,113.14753605524699
1783976217.9795573,3,40960,33007,90,253.43,sjf,113.23299262126287
1783976217.9795573,4,40960,31807,89,262.21,sjf,113.23299262126287
1783976217.9795573,5,40960,31367,100,416.25,sjf,113.23299262126287
1783976217.9795573,6,40960,31761,100,258.87,sjf,113.23299262126287
1783976217.9795573,7,40960,31789,83,257.64,sjf,113.23299262126287
1783976223.1144955,3,40960,33007,91,255.17,sjf,113.31857492526372
1783976223.1144955,4,40960,31807,89,271.06,sjf,113.31857492526372
1783976223.1144955,5,40960,31367,0,258.97,sjf,113.31857492526372
1783976223.1144955,6,40960,31761,56,85.97,sjf,113.31857492526372
1783976223.1144955,7,40960,31789,84,257.02,sjf,113.31857492526372
1783976228.2379189,3,40960,33007,91,261.42,sjf,113.40396531422932
1783976228.2379189,4,40960,31807,91,279.74,sjf,113.40396531422932
1783976228.2379189,5,40960,31367,83,268.79,sjf,113.40396531422932
1783976228.2379189,6,40960,31761,92,264.79,sjf,113.40396531422932
1783976228.2379189,7,40960,31789,85,267.97,sjf,113.40396531422932
1783976233.37041,3,40960,33007,92,249.57,sjf,113.48950683275858
1783976233.37041,4,40960,31807,97,255.08,sjf,113.48950683275858
1783976233.37041,5,40960,31367,84,262.29,sjf,113.48950683275858
1783976233.37041,6,40960,31761,85,244.36,sjf,113.48950683275858
1783976233.37041,7,40960,31789,85,263.52,sjf,113.48950683275858
1783976238.5009124,3,40960,33007,91,253.43,sjf,113.5750152071317
1783976238.5009124,4,40960,31807,83,261.53,sjf,113.5750152071317
1783976238.5009124,5,40960,31367,84,259.04,sjf,113.5750152071317
1783976238.5009124,6,40960,31761,84,239.37,sjf,113.5750152071317
1783976238.5009124,7,40960,31789,85,260.88,sjf,113.5750152071317
1783976243.629804,3,40960,33007,84,240.07,sjf,113.66049673159917
1783976243.629804,4,40960,31807,36,256.77,sjf,113.66049673159917
1783976243.629804,5,40960,31367,84,264.05,sjf,113.66049673159917
1783976243.629804,6,40960,31761,85,246.45,sjf,113.66049673159917
1783976243.629804,7,40960,31789,85,261.75,sjf,113.66049673159917
1783976248.765011,3,40960,33007,85,240.95,sjf,113.74608351786931
1783976248.765011,4,40960,31807,86,263.03,sjf,113.74608351786931
1783976248.765011,5,40960,31367,84,266.42,sjf,113.74608351786931
1783976248.765011,6,40960,31761,86,252.32,sjf,113.74608351786931
1783976248.765011,7,40960,31789,86,250.8,sjf,113.74608351786931
1783976253.904991,3,40960,33007,85,238.85,sjf,113.83174984852472
1783976253.904991,4,40960,31807,84,251.75,sjf,113.83174984852472
1783976253.904991,5,40960,31367,85,267.85,sjf,113.83174984852472
1783976253.904991,6,40960,31761,85,242.85,sjf,113.83174984852472
1783976253.904991,7,40960,31789,86,419.42,sjf,113.83174984852472
1783976259.0368364,3,40960,33007,86,245.72,sjf,113.91728060642878
1783976259.0368364,4,40960,31807,87,264.59,sjf,113.91728060642878
1783976259.0368364,5,40960,31367,0,306.73,sjf,113.91728060642878
1783976259.0368364,6,40960,31761,87,250.91,sjf,113.91728060642878
